dt_time,ws,wd
28-02-2024 17:26:00,1.68,336.2
28-02-2024 17:27:00,1.25,19.2
28-02-2024 17:28:00,1.16,274.5
28-02-2024 17:29:00,0.72,299.3
28-02-2024 17:30:00,1.03,354.3
28-02-2024 17:31:00,1.45,43.2
28-02-2024 17:32:00,0.02,331.8
28-02-2024 17:33:00,1.07,14.9
28-02-2024 17:34:00,1.88,311.7
28-02-2024 17:35:00,2.44,333
28-02-2024 17:36:00,0.81,0.3
28-02-2024 17:37:00,1.28,52.5
28-02-2024 17:38:00,0.49,318.9
28-02-2024 17:39:00,1.14,333.9
28-02-2024 17:40:00,3.18,321.7
28-02-2024 17:41:00,0.47,27.4
28-02-2024 17:42:00,2.35,327.2
28-02-2024 17:43:00,0.18,5.4
28-02-2024 17:44:00,1.3,1.5
28-02-2024 17:45:00,3.62,359.5
28-02-2024 17:46:00,2.01,324.7
28-02-2024 17:47:00,1.01,314
28-02-2024 17:48:00,2.19,50.3
28-02-2024 17:49:00,0.58,309.2
28-02-2024 17:50:00,1.23,326.2
28-02-2024 17:51:00,0.29,256.7
28-02-2024 17:52:00,1.61,338.7
28-02-2024 17:53:00,1.7,328
28-02-2024 17:54:00,1.63,9
28-02-2024 17:55:00,1.23,358.8
28-02-2024 17:56:00,3.38,352.6
28-02-2024 17:57:00,0.67,330.3
28-02-2024 17:58:00,4.74,320.5
28-02-2024 17:59:00,3.11,349.4
28-02-2024 18:00:00,1.36,60.5
28-02-2024 18:01:00,3.4,319.5
28-02-2024 18:02:00,0.92,325
28-02-2024 18:03:00,2.01,353.7
28-02-2024 18:04:00,2.15,310.8
28-02-2024 18:05:00,0.02,300
28-02-2024 18:06:00,0.58,353.3
28-02-2024 18:07:00,2.55,330
28-02-2024 18:08:00,0.92,18.8
28-02-2024 18:09:00,0.81,251.7
28-02-2024 18:10:00,1.36,243.5
28-02-2024 18:11:00,0.47,268.9
28-02-2024 18:12:00,9.44,332.7
28-02-2024 18:13:00,1.54,264.7
28-02-2024 18:14:00,3.15,319
28-02-2024 18:15:00,2.71,287.9
28-02-2024 18:16:00,2.48,310.3
28-02-2024 18:17:00,2.21,322.5
28-02-2024 18:18:00,1.28,340.4
28-02-2024 18:19:00,2.55,329.7
28-02-2024 18:20:00,0.89,359.9
28-02-2024 18:21:00,0.2,76.7
28-02-2024 18:22:00,1.99,350.5
28-02-2024 18:23:00,0.34,350
28-02-2024 18:24:00,0.94,246.4
28-02-2024 18:25:00,0.58,305.1
28-02-2024 18:26:00,0,28.4
28-02-2024 18:27:00,0.76,358.2
28-02-2024 18:28:00,1.57,342.9
28-02-2024 18:29:00,0.67,288.3
28-02-2024 18:30:00,3.71,337.7
28-02-2024 18:31:00,0.69,324.1
28-02-2024 18:32:00,0.22,24.5
28-02-2024 18:33:00,1.81,325.8
28-02-2024 18:34:00,0.34,343.7
28-02-2024 18:35:00,1.34,348.4
28-02-2024 18:36:00,0.83,281.1
28-02-2024 18:37:00,1.5,354.9
28-02-2024 18:38:00,1.7,344.9
28-02-2024 18:39:00,0.89,319.2
28-02-2024 18:40:00,0.25,289.4
28-02-2024 18:41:00,0.94,281
28-02-2024 18:42:00,0.02,349
28-02-2024 18:43:00,1.03,294.6
28-02-2024 18:44:00,0.51,82.6
28-02-2024 18:45:00,0.65,278.6
28-02-2024 18:46:00,1.57,340.9
28-02-2024 18:47:00,1.66,287.9
28-02-2024 18:48:00,0.31,340.9
28-02-2024 18:49:00,0.96,0.5
28-02-2024 18:50:00,1.07,228.7
28-02-2024 18:51:00,0.4,204.4
28-02-2024 18:52:00,2.08,304.8
28-02-2024 18:53:00,1.36,314.8
28-02-2024 18:54:00,1.74,314.4
28-02-2024 18:55:00,0.81,33.6
28-02-2024 18:56:00,0.65,319.6
28-02-2024 18:57:00,0.49,316.6
28-02-2024 18:58:00,0.83,262.4
28-02-2024 18:59:00,0.31,65
28-02-2024 19:00:00,1.61,290.8
28-02-2024 19:01:00,0.98,272.1
28-02-2024 19:02:00,1.86,327.4
28-02-2024 19:03:00,0.6,326.6
28-02-2024 19:04:00,1.28,261.3
28-02-2024 19:05:00,3.24,301.2
28-02-2024 19:06:00,1.34,272.7
28-02-2024 19:07:00,2.35,331.5
28-02-2024 19:08:00,0.56,240.9
28-02-2024 19:09:00,0.6,20.3
28-02-2024 19:10:00,0.92,196.5
28-02-2024 19:11:00,1.92,196.9
28-02-2024 19:12:00,0.76,334.4
28-02-2024 19:13:00,0.69,331.2
28-02-2024 19:14:00,1.3,0.4
28-02-2024 19:15:00,0.56,272.7
28-02-2024 19:16:00,1.97,328.4
28-02-2024 19:17:00,0.85,1.1
28-02-2024 19:18:00,0.02,281
28-02-2024 19:19:00,3.11,320
28-02-2024 19:20:00,0.13,235.9
28-02-2024 19:21:00,0.27,37.3
28-02-2024 19:22:00,1.95,302.1
28-02-2024 19:23:00,0.45,80.8
28-02-2024 19:24:00,0.36,311.3
28-02-2024 19:25:00,1.34,0
28-02-2024 19:26:00,3.29,300
28-02-2024 19:27:00,3.04,316.8
28-02-2024 19:28:00,0.31,135
28-02-2024 19:29:00,0.65,3.7
28-02-2024 19:30:00,0.89,29.3
28-02-2024 19:31:00,2.68,323.1
28-02-2024 19:32:00,2.73,356
28-02-2024 19:33:00,1.63,58.8
28-02-2024 19:34:00,1.36,226.8
28-02-2024 19:35:00,0.02,268.8
28-02-2024 19:36:00,1.34,305.1
28-02-2024 19:37:00,1.97,339.7
28-02-2024 19:38:00,2.82,324.3
28-02-2024 19:39:00,1.61,322.8
28-02-2024 19:40:00,0.22,331.5
28-02-2024 19:41:00,2.21,325.1
28-02-2024 19:42:00,0.83,293
28-02-2024 19:43:00,0.56,2.3
28-02-2024 19:44:00,0,335.9
28-02-2024 19:45:00,1.3,269.5
28-02-2024 19:46:00,1.03,93.1
28-02-2024 19:47:00,2.53,40.5
28-02-2024 19:48:00,4.12,316.8
28-02-2024 19:49:00,1.48,245
28-02-2024 19:50:00,0,57
28-02-2024 19:51:00,0.87,75.2
28-02-2024 19:52:00,1.1,50.2
28-02-2024 19:53:00,1.41,240.1
28-02-2024 19:54:00,0.98,47.6
28-02-2024 19:55:00,1.25,342.1
28-02-2024 19:56:00,3.96,300.8
28-02-2024 19:57:00,0.81,237.4
28-02-2024 19:58:00,2.33,306.2
28-02-2024 19:59:00,1.19,50.2
28-02-2024 20:00:00,1.36,272.5
28-02-2024 20:01:00,1.88,335.1
28-02-2024 20:02:00,0.47,325.7
28-02-2024 20:03:00,3.47,333.8
28-02-2024 20:04:00,0.72,7.8
28-02-2024 20:05:00,1.23,267
28-02-2024 20:06:00,0.69,81.5
28-02-2024 20:07:00,1.16,302.4
28-02-2024 20:08:00,4.21,333.8
28-02-2024 20:09:00,0.36,21
28-02-2024 20:10:00,0.6,23
28-02-2024 20:11:00,1.41,218.7
28-02-2024 20:12:00,2.44,260.3
28-02-2024 20:13:00,0.76,33.6
28-02-2024 20:14:00,2.42,308.8
28-02-2024 20:15:00,3.31,316.4
28-02-2024 20:16:00,3.83,348.8
28-02-2024 20:17:00,4.81,323.8
28-02-2024 20:18:00,5.08,330.9
28-02-2024 20:19:00,0,353.5
28-02-2024 20:20:00,2.08,309.6
28-02-2024 20:21:00,1.68,179.9
28-02-2024 20:22:00,0.74,182.2
28-02-2024 20:23:00,1.54,351.8
28-02-2024 20:24:00,3.36,229.5
28-02-2024 20:25:00,4.03,359.1
28-02-2024 20:26:00,4.68,332.5
28-02-2024 20:27:00,4.23,332.4
28-02-2024 20:28:00,3.94,355.2
28-02-2024 20:29:00,5.3,343.1
28-02-2024 20:30:00,1.05,317.1
28-02-2024 20:31:00,3.78,314.8
28-02-2024 20:32:00,1.36,352.8
28-02-2024 20:33:00,1.77,295
28-02-2024 20:34:00,1.66,316.1
28-02-2024 20:35:00,0.09,11.1
28-02-2024 20:36:00,0.11,236.2
28-02-2024 20:37:00,3.76,317.8
28-02-2024 20:38:00,3,332.6
28-02-2024 20:39:00,1.99,296.6
28-02-2024 20:40:00,0.89,317
28-02-2024 20:41:00,2.04,204.7
28-02-2024 20:42:00,1.23,201
28-02-2024 20:43:00,4.03,343.4
28-02-2024 20:44:00,2.42,323.9
28-02-2024 20:45:00,2.13,286.2
28-02-2024 20:46:00,4.18,329.4
28-02-2024 20:47:00,1.16,279.5
28-02-2024 20:48:00,2.53,329.1
28-02-2024 20:49:00,1.25,357.4
28-02-2024 20:50:00,2.17,1.4
28-02-2024 20:51:00,4.16,334.6
28-02-2024 20:52:00,4.25,327.4
28-02-2024 20:53:00,2.19,9
28-02-2024 20:54:00,5.08,28.8
28-02-2024 20:55:00,0.98,67.2
28-02-2024 20:56:00,1.54,106.9
28-02-2024 20:57:00,4.25,341.6
28-02-2024 20:58:00,1.81,324.3
28-02-2024 20:59:00,1.36,306.3
28-02-2024 21:00:00,1.54,269.7
28-02-2024 21:01:00,1.7,321.3
28-02-2024 21:02:00,1.99,348.3
28-02-2024 21:03:00,2.15,328.2
28-02-2024 21:04:00,2.93,306.2
28-02-2024 21:05:00,4.32,350.7
28-02-2024 21:06:00,2.01,345.2
28-02-2024 21:07:00,2.48,316.3
28-02-2024 21:08:00,0.94,253
28-02-2024 21:09:00,2.3,283.5
28-02-2024 21:10:00,1.97,24.2
28-02-2024 21:11:00,1.36,359.4
28-02-2024 21:12:00,4.56,326.4
28-02-2024 21:13:00,1.25,337.8
28-02-2024 21:14:00,0.81,67.7
28-02-2024 21:15:00,2.53,359.8
28-02-2024 21:16:00,1.92,10.2
28-02-2024 21:17:00,1.57,31.3
28-02-2024 21:18:00,2.19,22.1
28-02-2024 21:19:00,1.52,29.7
28-02-2024 21:20:00,2.28,2.1
28-02-2024 21:21:00,1.61,288.9
28-02-2024 21:22:00,3.83,337
28-02-2024 21:23:00,2.55,309.6
28-02-2024 21:24:00,2.53,335
28-02-2024 21:25:00,3.87,359.4
28-02-2024 21:26:00,1.32,87.7
28-02-2024 21:27:00,2.73,343.6
28-02-2024 21:28:00,2.42,330
28-02-2024 21:29:00,1.45,105.9
28-02-2024 21:30:00,1.66,329.6
28-02-2024 21:31:00,5.1,345.6
28-02-2024 21:32:00,0.67,87.8
28-02-2024 21:33:00,1.39,345.8
28-02-2024 21:34:00,1.54,339
28-02-2024 21:35:00,0.96,242.8
28-02-2024 21:36:00,0.78,66.3
28-02-2024 21:37:00,1.34,352.7
28-02-2024 21:38:00,1.74,359.1
28-02-2024 21:39:00,1.34,333
28-02-2024 21:40:00,0.29,50.5
28-02-2024 21:41:00,4.76,320.5
28-02-2024 21:42:00,0.29,124.5
28-02-2024 21:43:00,2.51,124.1
28-02-2024 21:44:00,2.42,357.2
28-02-2024 21:45:00,5.1,344
28-02-2024 21:46:00,6.35,336.2
28-02-2024 21:47:00,5.53,321.6
28-02-2024 21:48:00,1.95,94.3
28-02-2024 21:49:00,3.24,359
28-02-2024 21:50:00,4.81,328.5
28-02-2024 21:51:00,3.36,318.6
28-02-2024 21:52:00,5.12,297.1
28-02-2024 21:53:00,0.78,357.8
28-02-2024 21:54:00,6.31,328.8
28-02-2024 21:55:00,1.83,279.3
28-02-2024 21:56:00,1.52,318.5
28-02-2024 21:57:00,1.59,325.3
28-02-2024 21:58:00,2.59,1.5
28-02-2024 21:59:00,1.14,281.4
28-02-2024 22:00:00,2.17,329.9
28-02-2024 22:01:00,2.86,323.8
28-02-2024 22:02:00,1.61,229.7
28-02-2024 22:03:00,1.61,17.6
28-02-2024 22:04:00,2.01,325.8
28-02-2024 22:05:00,8.43,320.7
28-02-2024 22:06:00,0.54,78.2
28-02-2024 22:07:00,6.67,331.9
28-02-2024 22:08:00,0,283.8
28-02-2024 22:09:00,4.65,341
28-02-2024 22:10:00,2.59,319.2
28-02-2024 22:11:00,1.95,321.1
28-02-2024 22:12:00,1.59,311.2
28-02-2024 22:13:00,2.37,228.8
28-02-2024 22:14:00,2.17,299.9
28-02-2024 22:15:00,1.25,12.2
28-02-2024 22:16:00,1.61,46.2
28-02-2024 22:17:00,0.76,359.2
28-02-2024 22:18:00,0,270.2
28-02-2024 22:19:00,1.5,22.2
28-02-2024 22:20:00,5.15,359.5
28-02-2024 22:21:00,1.19,187.5
28-02-2024 22:22:00,2.59,5.3
28-02-2024 22:23:00,0,330.6
28-02-2024 22:24:00,3.02,303.5
28-02-2024 22:25:00,1.52,331.7
28-02-2024 22:26:00,0.98,56.1
28-02-2024 22:27:00,1.1,180.5
28-02-2024 22:28:00,3.4,337.3
28-02-2024 22:29:00,6.89,337.1
28-02-2024 22:30:00,0.31,334.1
28-02-2024 22:31:00,0.51,325.2
28-02-2024 22:32:00,0.45,264.6
28-02-2024 22:33:00,1.07,339.9
28-02-2024 22:34:00,1.41,323.1
28-02-2024 22:35:00,2.24,312.1
28-02-2024 22:36:00,1.45,353.9
28-02-2024 22:37:00,1.43,342.2
28-02-2024 22:38:00,2.51,343.4
28-02-2024 22:39:00,0.43,321.8
28-02-2024 22:40:00,3.69,300.1
28-02-2024 22:41:00,1.05,334.7
28-02-2024 22:42:00,1.01,333.5
28-02-2024 22:43:00,1.77,313.5
28-02-2024 22:44:00,4.85,355.8
28-02-2024 22:45:00,6.71,49.7
28-02-2024 22:46:00,1.32,328.9
28-02-2024 22:47:00,6.62,335.8
28-02-2024 22:48:00,2.51,317.8
28-02-2024 22:49:00,1.81,336.3
28-02-2024 22:50:00,1.36,91.8
28-02-2024 22:51:00,3.13,321.7
28-02-2024 22:52:00,3.11,321.8
28-02-2024 22:53:00,2.73,358
28-02-2024 22:54:00,2.42,21.6
28-02-2024 22:55:00,3.6,332.1
28-02-2024 22:56:00,7.27,326.4
28-02-2024 22:57:00,2.95,359.5
28-02-2024 22:58:00,1.32,59.7
28-02-2024 22:59:00,0.87,328.2
28-02-2024 23:00:00,6.93,325.6
28-02-2024 23:01:00,1.43,59.9
28-02-2024 23:02:00,5.19,350.5
28-02-2024 23:03:00,3.94,353.5
28-02-2024 23:04:00,1.28,337.5
28-02-2024 23:05:00,0.69,265.4
28-02-2024 23:06:00,0.83,308.8
28-02-2024 23:07:00,1.5,29.5
28-02-2024 23:08:00,1.88,324.5
28-02-2024 23:09:00,0.94,255.2
28-02-2024 23:10:00,1.9,321.2
28-02-2024 23:11:00,5.79,301.1
28-02-2024 23:12:00,1.68,37.7
28-02-2024 23:13:00,1.9,1.1
28-02-2024 23:14:00,1.79,36
28-02-2024 23:15:00,2.8,331.7
28-02-2024 23:16:00,0,165.9
28-02-2024 23:17:00,1.57,316.5
28-02-2024 23:18:00,1.14,304.5
28-02-2024 23:19:00,1.34,323.8
28-02-2024 23:20:00,5.91,327.1
28-02-2024 23:21:00,4.83,344
28-02-2024 23:22:00,0,312.6
28-02-2024 23:23:00,6.4,320.6
28-02-2024 23:24:00,6.04,319.3
28-02-2024 23:25:00,2.19,64.6
28-02-2024 23:26:00,3.62,295.9
28-02-2024 23:27:00,1.68,326.4
28-02-2024 23:28:00,1.9,331.5
28-02-2024 23:29:00,0.67,347
28-02-2024 23:30:00,0.69,337.6
28-02-2024 23:31:00,0.81,280
28-02-2024 23:32:00,2.93,330.2
28-02-2024 23:33:00,5.97,307.5
28-02-2024 23:34:00,6.46,336.3
28-02-2024 23:35:00,2.1,301.8
28-02-2024 23:36:00,4.65,345.3
28-02-2024 23:37:00,2.57,44.9
28-02-2024 23:38:00,0.45,196.5
28-02-2024 23:39:00,1.21,9.2
28-02-2024 23:40:00,1.5,250.1
28-02-2024 23:41:00,0.31,358.4
28-02-2024 23:42:00,1.57,320
28-02-2024 23:43:00,1.01,15.8
28-02-2024 23:44:00,2.33,292.2
28-02-2024 23:45:00,1.25,23.9
28-02-2024 23:46:00,2.98,341.6
28-02-2024 23:47:00,3.78,324.6
28-02-2024 23:48:00,1.48,321.3
28-02-2024 23:49:00,0.63,147.1
28-02-2024 23:50:00,6.13,322.4
28-02-2024 23:51:00,1.99,339.4
28-02-2024 23:52:00,4.52,341.9
28-02-2024 23:53:00,9.1,333.3
28-02-2024 23:54:00,0.63,334.7
28-02-2024 23:55:00,4.76,342.5
28-02-2024 23:56:00,0.25,327.4
28-02-2024 23:57:00,2.64,263.8
28-02-2024 23:58:00,3.87,309.6
28-02-2024 23:59:00,5.28,308.3
29-02-2024 00:00:00,4.88,329.4
29-02-2024 00:01:00,4.97,22.7
29-02-2024 00:02:00,1.16,91.5
29-02-2024 00:03:00,2.33,65.5
29-02-2024 00:04:00,1.23,355.9
29-02-2024 00:05:00,8.5,332.5
29-02-2024 00:06:00,0.38,351.3
29-02-2024 00:07:00,0.22,344.8
29-02-2024 00:08:00,1.59,313.7
29-02-2024 00:09:00,1.79,31.9
29-02-2024 00:10:00,1.5,276.8
29-02-2024 00:11:00,1.77,321.8
29-02-2024 00:12:00,0.58,327.4
29-02-2024 00:13:00,1.9,334.7
29-02-2024 00:14:00,2.46,337.5
29-02-2024 00:15:00,1.41,247.9
29-02-2024 00:16:00,1.34,105.1
29-02-2024 00:17:00,1.74,65.6
29-02-2024 00:18:00,1.39,68.6
29-02-2024 00:19:00,1.41,282.5
29-02-2024 00:20:00,7.78,331.4
29-02-2024 00:21:00,3.62,327
29-02-2024 00:22:00,2.59,334.6
29-02-2024 00:23:00,2.35,305.5
29-02-2024 00:24:00,1.54,36.1
29-02-2024 00:25:00,0.56,332.8
29-02-2024 00:26:00,1.19,248.9
29-02-2024 00:27:00,2.64,325.8
29-02-2024 00:28:00,2.95,341
29-02-2024 00:29:00,2.71,341.7
29-02-2024 00:30:00,1.1,347
29-02-2024 00:31:00,1.21,291.8
29-02-2024 00:32:00,0.45,130.3
29-02-2024 00:33:00,1.63,331.9
29-02-2024 00:34:00,4.14,313.6
29-02-2024 00:35:00,0.02,347.8
29-02-2024 00:36:00,2.55,328
29-02-2024 00:37:00,0.6,151.1
29-02-2024 00:38:00,0.87,283.1
29-02-2024 00:39:00,1.1,318.9
29-02-2024 00:40:00,0.27,358.5
29-02-2024 00:41:00,1.72,346.3
29-02-2024 00:42:00,1.19,31.8
29-02-2024 00:43:00,4.9,324.6
29-02-2024 00:44:00,3.85,314.1
29-02-2024 00:45:00,0.54,349.4
29-02-2024 00:46:00,0.6,189.5
29-02-2024 00:47:00,1.77,35.3
29-02-2024 00:48:00,1.34,356.4
29-02-2024 00:49:00,0.69,308.8
29-02-2024 00:50:00,2.24,32.7
29-02-2024 00:51:00,3.24,336.1
29-02-2024 00:52:00,2.04,347.7
29-02-2024 00:53:00,0.38,21
29-02-2024 00:54:00,1.63,320.4
29-02-2024 00:55:00,1.97,339.2
29-02-2024 00:56:00,0.58,278.3
29-02-2024 00:57:00,2.59,295.3
29-02-2024 00:58:00,0.87,217.7
29-02-2024 00:59:00,0.56,0.8
29-02-2024 01:00:00,0.51,324.9
29-02-2024 01:01:00,0.16,52.1
29-02-2024 01:02:00,0.49,29.5
29-02-2024 01:03:00,1.05,324.9
29-02-2024 01:04:00,0.34,308.2
29-02-2024 01:05:00,1.32,149.8
29-02-2024 01:06:00,2.66,305.5
29-02-2024 01:07:00,1.5,316
29-02-2024 01:08:00,1.41,341.7
29-02-2024 01:09:00,0.07,145.2
29-02-2024 01:10:00,0.07,336.1
29-02-2024 01:11:00,0.56,346.3
29-02-2024 01:12:00,2.1,353
29-02-2024 01:13:00,1.5,71.8
29-02-2024 01:14:00,2.04,63.6
29-02-2024 01:15:00,7.92,332.5
29-02-2024 01:16:00,0.81,139.7
29-02-2024 01:17:00,2.01,69.9
29-02-2024 01:18:00,1.16,329.8
29-02-2024 01:19:00,1.88,238.9
29-02-2024 01:20:00,0.34,55.8
29-02-2024 01:21:00,1.28,328.4
29-02-2024 01:22:00,1.99,324.8
29-02-2024 01:23:00,3,327
29-02-2024 01:24:00,1.36,62.2
29-02-2024 01:25:00,1.77,5.4
29-02-2024 01:26:00,0.78,147.3
29-02-2024 01:27:00,3.74,321.3
29-02-2024 01:28:00,1.1,23.9
29-02-2024 01:29:00,1.07,334.4
29-02-2024 01:30:00,1.83,325.9
29-02-2024 01:31:00,2.13,314.1
29-02-2024 01:32:00,0.56,47.9
29-02-2024 01:33:00,0.38,320.9
29-02-2024 01:34:00,0.27,12.6
29-02-2024 01:35:00,1.86,311.8
29-02-2024 01:36:00,1.5,260.2
29-02-2024 01:37:00,1.59,293.7
29-02-2024 01:38:00,1.1,338.9
29-02-2024 01:39:00,1.28,34.8
29-02-2024 01:40:00,1.25,248.5
29-02-2024 01:41:00,1.14,308.6
29-02-2024 01:42:00,2.59,0.4
29-02-2024 01:43:00,1.61,311.1
29-02-2024 01:44:00,0.89,293.1
29-02-2024 01:45:00,1.03,69.1
29-02-2024 01:46:00,1.39,5.3
29-02-2024 01:47:00,0.96,358.1
29-02-2024 01:48:00,0.63,42.7
29-02-2024 01:49:00,1.45,45.7
29-02-2024 01:50:00,1.14,258.1
29-02-2024 01:51:00,1.95,324.2
29-02-2024 01:52:00,1.41,327.9
29-02-2024 01:53:00,5.35,341.9
29-02-2024 01:54:00,3.47,344.6
29-02-2024 01:55:00,0.27,299.8
29-02-2024 01:56:00,0.04,0.4
29-02-2024 01:57:00,1.21,316.8
29-02-2024 01:58:00,3.22,318.4
29-02-2024 01:59:00,1.63,329.3
29-02-2024 02:00:00,1.52,82.1
29-02-2024 02:01:00,1.81,292.4
29-02-2024 02:02:00,2.66,327.1
29-02-2024 02:03:00,0.78,314.2
29-02-2024 02:04:00,1.03,45
29-02-2024 02:05:00,0.58,271.3
29-02-2024 02:06:00,0.81,81.2
29-02-2024 02:08:00,0.65,320.2
29-02-2024 02:09:00,1.12,27.2
29-02-2024 02:10:00,0.18,288
29-02-2024 02:11:00,0.96,277
29-02-2024 02:12:00,0.89,93.8
29-02-2024 02:13:00,1.16,288.7
29-02-2024 02:14:00,3.44,326.2
29-02-2024 02:15:00,1.66,322
29-02-2024 02:16:00,0.89,290.7
29-02-2024 02:17:00,3.8,317.8
29-02-2024 02:18:00,2.64,329.8
29-02-2024 02:19:00,0.43,291.7
29-02-2024 02:20:00,2.04,350
29-02-2024 02:21:00,0.16,50.3
29-02-2024 02:22:00,0.29,24.5
29-02-2024 02:23:00,1.01,71.3
29-02-2024 02:24:00,0.2,42.6
29-02-2024 02:25:00,2.15,324.9
29-02-2024 02:26:00,0.22,33.3
29-02-2024 02:27:00,1.5,24.9
29-02-2024 02:28:00,0.6,207.9
29-02-2024 02:29:00,1.74,359.3
29-02-2024 02:30:00,3.36,346.5
29-02-2024 02:31:00,2.73,323.9
29-02-2024 02:32:00,0.2,324.7
29-02-2024 02:33:00,1.07,321.7
29-02-2024 02:34:00,0.29,2.2
29-02-2024 02:35:00,0.4,145.2
29-02-2024 02:36:00,0.83,175.2
29-02-2024 02:37:00,0.98,16.4
29-02-2024 02:38:00,0,319.5
29-02-2024 02:39:00,1.54,317.9
29-02-2024 02:40:00,1.25,308.8
29-02-2024 02:41:00,0.4,279.1
29-02-2024 02:42:00,1.72,272.8
29-02-2024 02:43:00,1.54,321.9
29-02-2024 02:44:00,0.54,286
29-02-2024 02:45:00,0.02,358.7
29-02-2024 02:46:00,0.63,237.3
29-02-2024 02:47:00,0.56,305.2
29-02-2024 02:48:00,0.25,27.4
29-02-2024 02:49:00,0.74,328.3
29-02-2024 02:50:00,1.54,39.5
29-02-2024 02:51:00,0.18,265.5
29-02-2024 02:52:00,0.54,325.5
29-02-2024 02:53:00,0.18,170
29-02-2024 02:54:00,2.39,324
29-02-2024 02:55:00,0.98,31.9
29-02-2024 02:56:00,0.65,32.6
29-02-2024 02:57:00,0.11,29.3
29-02-2024 02:58:00,0.11,35.3
29-02-2024 02:59:00,0.72,283.3
29-02-2024 03:00:00,0.76,302.2
29-02-2024 03:01:00,1.66,350.7
29-02-2024 03:02:00,0.38,345.1
29-02-2024 03:03:00,0.43,97
29-02-2024 03:04:00,0.63,305.6
29-02-2024 03:05:00,0.2,35
29-02-2024 03:06:00,0.09,24.2
29-02-2024 03:07:00,0.74,219.7
29-02-2024 03:08:00,0.98,38.7
29-02-2024 03:09:00,4.72,326.1
29-02-2024 03:10:00,1.03,321.3
29-02-2024 03:11:00,0.25,29.7
29-02-2024 03:12:00,0.38,21.7
29-02-2024 03:13:00,0.65,314.4
29-02-2024 03:14:00,2.13,332.2
29-02-2024 03:15:00,0.63,47.9
29-02-2024 03:16:00,1.74,236.8
29-02-2024 03:17:00,2.51,332.8
29-02-2024 03:18:00,1.23,321.4
29-02-2024 03:19:00,1.3,321.1
29-02-2024 03:20:00,0.16,19.7
29-02-2024 03:21:00,1.45,277.9
29-02-2024 03:22:00,0,274.5
29-02-2024 03:23:00,0.72,173.2
29-02-2024 03:24:00,2.62,313.4
29-02-2024 03:25:00,1.97,278.7
29-02-2024 03:26:00,0.94,355.6
29-02-2024 03:27:00,0.63,219.2
29-02-2024 03:28:00,0.98,327.9
29-02-2024 03:29:00,1.14,2.4
29-02-2024 03:30:00,2.3,315.6
29-02-2024 03:31:00,0.58,60.1
29-02-2024 03:32:00,0.98,327.2
29-02-2024 03:33:00,1.34,304.4
29-02-2024 03:34:00,0.51,10.5
29-02-2024 03:35:00,0.89,307.5
29-02-2024 03:36:00,1.63,51.6
29-02-2024 03:37:00,1.23,240.2
29-02-2024 03:38:00,1.12,279.4
29-02-2024 03:39:00,1.63,325.9
29-02-2024 03:40:00,1.34,278.6
29-02-2024 03:41:00,4.79,337.4
29-02-2024 03:42:00,0.2,353.5
29-02-2024 03:43:00,0.92,235.1
29-02-2024 03:44:00,0.4,96.7
29-02-2024 03:45:00,0.78,328.4
29-02-2024 03:46:00,0.72,321.6
29-02-2024 03:47:00,1.59,334.6
29-02-2024 03:48:00,3.69,322.3
29-02-2024 03:49:00,0.43,97.1
29-02-2024 03:50:00,1.77,321.7
29-02-2024 03:51:00,1.03,325.6
29-02-2024 03:52:00,0.56,214.7
29-02-2024 03:53:00,0.96,325.7
29-02-2024 03:54:00,0.27,294.5
29-02-2024 03:55:00,1.21,300.2
29-02-2024 03:56:00,0.69,279.1
29-02-2024 03:57:00,0.56,223.7
29-02-2024 03:58:00,1.16,278.3
29-02-2024 03:59:00,0.47,334.8
29-02-2024 04:00:00,0.16,296.4
29-02-2024 04:01:00,0.69,283.1
29-02-2024 04:02:00,0.11,275.4
29-02-2024 04:03:00,0.76,352.5
29-02-2024 04:04:00,0.51,266.5
29-02-2024 04:05:00,1.81,327.9
29-02-2024 04:06:00,0.47,321.4
29-02-2024 04:07:00,0.43,322.5
29-02-2024 04:08:00,1.34,306.2
29-02-2024 04:09:00,0.51,244.1
29-02-2024 04:10:00,3.24,322.4
29-02-2024 04:11:00,0.54,292
29-02-2024 04:12:00,0.22,330.3
29-02-2024 04:13:00,1.45,277.5
29-02-2024 04:14:00,1.03,248.6
29-02-2024 04:15:00,0.74,261.1
29-02-2024 04:16:00,1.1,350.5
29-02-2024 04:17:00,0.54,28.7
29-02-2024 04:18:00,0.89,305.7
29-02-2024 04:19:00,1.34,26.9
29-02-2024 04:20:00,0.54,338.4
29-02-2024 04:21:00,0.29,269.5
29-02-2024 04:22:00,0.16,276.2
29-02-2024 04:23:00,0.38,276.2
29-02-2024 04:24:00,0.27,254.2
29-02-2024 04:25:00,1.03,289.5
29-02-2024 04:26:00,0.25,272.4
29-02-2024 04:27:00,1.36,326.1
29-02-2024 04:28:00,0.29,349.8
29-02-2024 04:29:00,0.85,262.2
29-02-2024 04:30:00,1.12,315
29-02-2024 04:31:00,0.34,343.9
29-02-2024 04:32:00,0.6,349.3
29-02-2024 04:33:00,0.11,319.8
29-02-2024 04:34:00,0.83,353.5
29-02-2024 04:35:00,0.92,301.4
29-02-2024 04:36:00,0.76,348.5
29-02-2024 04:37:00,0.2,339.5
29-02-2024 04:38:00,1.14,313
29-02-2024 04:39:00,0.87,343.6
